record_id,marketing_original_source,marketing_latest_source,device,country,lead_source_detail,visitor_type,destination_interest,budget_range,travel_group_type,trip_duration,budget_level,currency,age_bracket,lead_type,booking_intent,enquiry_touchpoints,form_submissions,page_interactions,unknown_engagement_1,total_visits,total_sessions,average_pageviews,number_of_pageviews,number_of_sessions,time_on_site,engagement_score,sales_activity_count,qualified_flag,interaction_depth,pipeline_stage_num,total_activities,deal_progress,nurture_score,readiness_score,target_conv_prob,target_profit
169927366972,ORGANIC_SEARCH,DIRECT_TRAFFIC,Mobile,United Kingdom,Google or other search,FIRST_VISITOR_RESEARCH,TANZANIA,4000 - 7000 GBP,FAMILY,Less than One Week,low,GBP,35-54,New enquiry,Help me book my vacation,2.0,2.0,4.0,2.0,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0314737260341644,62997.72265625
149894389367,ORGANIC_SEARCH,EMAIL_MARKETING,Desktop,Canada,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA,10000 - 14000 CAD,PARTNER,One Week,med,CAD,55+,New enquiry,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,4.0,79.0,18.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967682376503944,101792.28125
219450904,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_RESEARCH,TANZANIA,2500 - 5000 USD,PARTNER,Less than One Week,low,USD,18-34,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,5.0,3.0,1.0,11.0,7.0,139.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2487418949604034,109995.0078125
172154401,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_RESEARCH,RWANDA,2500 - 5000 USD,FRIENDS,Less than One Week,low,USD,55+,Repeat traveller,Unknown,2.0,0.0,2.0,0.0,10.0,5.0,2.0,56.0,23.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514856070280075,86809.8125
171044104775,AI_REFERRALS,DIRECT_TRAFFIC,Desktop,Italy,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA;SOUTH AFRICA;MADAGASCAR;SEYCHELLES;OPEN TO IDEAS,7000 - 10000 EUR,PARTNER,10 Days,med,EUR,18-34,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,7.0,14.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0459149740636348,79511.3125
171552679055,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,PREVIOUS_VISITOR_ONCE,SOUTH AFRICA,NOTSURE,FAMILY,Less than One Week,notsure,Unknown,35-54,New enquiry,Help me compare prices,4.0,0.0,4.0,0.0,2.0,2.0,4.0,12.0,3.0,257.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0740237012505531,120552.96875
164814398899,AI_REFERRALS,DIRECT_TRAFFIC,Desktop,United States,Google or other search,PREVIOUS_VISITOR_ONCE,SOUTH AFRICA,7000 - 10000 USD,SOLO,2 Weeks,notsure,USD,55+,Repeat enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,3.0,2.0,5.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0380834713578224,90161.2734375
34963482267,OTHER_CAMPAIGNS,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks +,med,USD,55+,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,2.0,1.0,11.0,6.0,811.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2646846771240234,97792.75
163208140417,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Germany,From a friend,FIRST_VISITOR_RESEARCH,SOUTH AFRICA,4000 - 7000 EUR,FAMILY,One Week,low,EUR,55+,Referral,Help me book my vacation,3.0,0.0,3.0,0.0,5.0,2.0,18.0,18.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1026699244976043,85847.171875
159199147530,PAID_SOCIAL,PAID_SOCIAL,Mobile,Canada,Unknown,FIRST_VISITOR_NO_RESEARCH,KENYA,5000 - 10000 CAD,FRIENDS,One Week,low,CAD,35-54,New enquiry,"Help me plan, so I can book later",2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146024227142333,76323.2578125
161469180787,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;MOZAMBIQUE,7000 - 10000 USD,PARTNER,10 Days,med,USD,35-54,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,4.0,3.0,4.0,45.0,10.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1624367833137512,77067.59375
171265175581,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,FIRST_VISITOR_RESEARCH,SOUTH AFRICA;KENYA;ZAMBIA,NOTSURE,PARTNER,10 Days,notsure,Unknown,55+,New enquiry,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,2.0,6.0,3.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0274651627987623,81183.421875
170367291165,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Social Media,PREVIOUS_VISITOR_ONCE,KENYA,4000 - 7000 USD,PARTNER,10 Days,low,USD,55+,New enquiry,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249017868191,63640.4609375
189654183044,DIRECT_TRAFFIC,EMAIL_MARKETING,Mobile,United Kingdom,From a friend,FIRST_VISITOR_RESEARCH,KENYA,7000 - 10000 GBP,FAMILY,10 Days,med,GBP,55+,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,5.0,3.0,4.0,133.0,29.0,767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355163395404815,86585.78125
171353809700,PAID_SEARCH,REFERRALS,Mobile,United States,Unknown,Unknown,KENYA,7000 - 10000 USD,FRIENDS,10 Days,med,USD,Unknown,New enquiry,Unknown,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087843909859657,111259.09375
167427137282,OTHER_CAMPAIGNS,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_RESEARCH,TANZANIA,4000 - 7000 USD,FAMILY,10 Days,low,USD,55+,Repeat enquiry,"Help me plan, so I can book later",5.0,0.0,5.0,0.0,4.0,2.0,2.0,30.0,12.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1018162742257118,148531.359375
95918305443,ORGANIC_SEARCH,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_RESEARCH,CONGO;RWANDA;UGANDA;SOUTH AFRICA;TANZANIA;ZIMBABWE,10000+ USD,FRIENDS,2 Weeks,high,USD,55+,New enquiry,Help me research,4.0,0.0,4.0,0.0,3.0,3.0,4.0,9.0,2.0,102.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1357610076665878,226571.0
187567140009,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,NONE,4000 - 7000 USD,FAMILY,One Week,low,USD,35-54,New enquiry,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,3.0,3.0,7.0,54.0,7.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231159746646881,141617.84375
170911202690,PAID_SEARCH,ORGANIC_SEARCH,Mobile,United States,Google or other search,PREVIOUS_VISITOR_MULTIPLE,RWANDA;UGANDA,4000 - 7000 USD,SOLO,One Week,low,USD,35-54,New enquiry,Unknown,1.0,0.0,1.0,0.0,2.0,2.0,2.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0445657074451446,71950.53125
171212668039,PAID_SOCIAL,PAID_SOCIAL,Mobile,United Kingdom,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 GBP,PARTNER,10 Days,low,GBP,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0060920333489775,67759.2890625
18028348,OFFLINE,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,4000 - 7000 USD,FAMILY,10 Days,med,USD,35-54,Repeat enquiry,"Help me plan, so I can book later",6.0,1.0,7.0,1.0,5.0,3.0,2.0,32.0,12.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3216147422790527,168206.984375
134269948581,DIRECT_TRAFFIC,PAID_SOCIAL,Mobile,Mexico,Social Media,PREVIOUS_VISITOR_ONCE,ZIMBABWE;NAMIBIA,4000 - 7000 USD,PARTNER,One Week,low,USD,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0034418832510709,69035.2734375
192099066169,PAID_SOCIAL,PAID_SOCIAL,Mobile,Brazil,Unknown,Unknown,TANZANIA,4000 - 7000 USD,PARTNER,10 Days,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002113361377269,68066.6171875
140582078980,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,ZIMBABWE;BOTSWANA;SOUTH AFRICA;OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks,notsure,Unknown,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,2.0,2.0,20.0,8.0,251.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0703281387686729,122643.453125
127162609267,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA,NOTSURE,FAMILY,10 Days,notsure,Unknown,55+,New enquiry,Help me research,6.0,0.0,6.0,0.0,2.0,2.0,5.0,11.0,2.0,472.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895184502005577,271537.375
245463953,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Online Ads,PREVIOUS_VISITOR_ONCE,TANZANIA;SEYCHELLES;ZIMBABWE;KENYA,2500 - 5000 USD,PARTNER,10 Days,low,USD,55+,Repeat enquiry,Help me research,2.0,0.0,2.0,0.0,4.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0062236716039478,83389.171875
192105532032,PAID_SOCIAL,PAID_SOCIAL,Mobile,Guyana,Social Media,FIRST_VISITOR_NO_RESEARCH,ZAMBIA,NOTSURE,FRIENDS,2 Weeks +,notsure,Unknown,35-54,New enquiry,Unknown,4.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0023602307774126,134641.265625
192100962927,PAID_SOCIAL,PAID_SOCIAL,Mobile,Brazil,Online Ads,PREVIOUS_VISITOR_ONCE,NAMIBIA,4000 - 7000 USD,PARTNER,One Week,low,USD,18-34,Unknown,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0040899296291172,68091.328125
192100095332,PAID_SEARCH,PAID_SEARCH,Desktop,Australia,From a friend,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;BOTSWANA;ZIMBABWE,5500 - 11000 AUD,PARTNER,Less than One Week,low,AUD,18-34,Referral,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,8.0,8.0,1.0,429.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0800503641366958,51736.6328125
192104488286,PAID_SOCIAL,PAID_SOCIAL,Desktop,Thailand,Online Ads,FIRST_VISITOR_NO_RESEARCH,KENYA,4000 - 7000 USD,PARTNER,2 Weeks,low,USD,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068139187060296,55870.19921875
191993452094,PAID_SOCIAL,PAID_SOCIAL,Mobile,United Kingdom,Social Media,FIRST_VISITOR_NO_RESEARCH,TANZANIA;OPEN TO IDEAS;RWANDA,4000 - 7000 GBP,FRIENDS,2 Weeks,low,GBP,18-34,Repeat enquiry,"Help me plan, so I can book later",8.0,0.0,8.0,0.0,3.0,2.0,2.0,5.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0065618017688393,221263.890625
188105776000,PAID_SOCIAL,PAID_SOCIAL,Mobile,Pakistan,Unknown,Unknown,MADAGASCAR,NOTSURE,SOLO,10 Days,notsure,Unknown,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024849893525242,49398.9765625
54596542086,PAID_SEARCH,PAID_SOCIAL,Mobile,Philippines,Online Ads,PREVIOUS_VISITOR_MULTIPLE,OPEN TO IDEAS,NOTSURE,SOLO,2 Weeks,notsure,Unknown,35-54,Repeat enquiry,Help me research,1.0,0.0,1.0,0.0,5.0,2.0,9.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121167507022619,85876.75
192102545333,PAID_SOCIAL,PAID_SOCIAL,Mobile,Philippines,Google or other search,Unknown,OPEN TO IDEAS,4000 - 7000 USD,PARTNER,10 Days,low,USD,18-34,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018829713808372,67169.375
176780313211,ORGANIC_SEARCH,REFERRALS,Desktop,United States,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA;UGANDA;ZAMBIA;SEYCHELLES,4000 - 7000 USD,PARTNER,2 Weeks +,low,USD,35-54,Unknown,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0105424458160996,74489.75
191982046877,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;MADAGASCAR,7000 - 10000 USD,FAMILY,2 Weeks,med,USD,55+,Repeat enquiry,"Help me plan, so I can book later",3.0,0.0,3.0,0.0,6.0,2.0,7.0,21.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0172073766589164,195403.09375
192105726253,PAID_SOCIAL,PAID_SOCIAL,Mobile,Solomon Islands,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;KENYA;ZAMBIA;MOZAMBIQUE;ZIMBABWE;TANZANIA,NOTSURE,PARTNER,2 Weeks,notsure,Unknown,18-34,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0034398997668176,79791.7734375
192109390646,PAID_SOCIAL,PAID_SOCIAL,Mobile,Pakistan,Blog,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;KENYA;BOTSWANA;TANZANIA;ZIMBABWE;NAMIBIA;ZAMBIA;UGANDA;CONGO;MADAGASCAR;MALAWI;MAURITIUS;MOZAMBIQUE;RWANDA;OPEN TO IDEAS;SEYCHELLES,10000+ USD,PARTNER,10 Days,high,USD,18-34,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015487852506339,155271.09375
192108517906,PAID_SOCIAL,PAID_SOCIAL,Mobile,Brazil,Online Ads,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,4000 - 7000 USD,FAMILY,10 Days,low,USD,18-34,New enquiry,"Help me plan, so I can book later",6.0,1.0,7.0,1.0,2.0,2.0,3.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015805785078555,168384.859375
192101364569,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bangladesh,From a friend,Unknown,KENYA,10000+ USD,FAMILY,2 Weeks,high,USD,Unknown,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024162547197192,167475.53125
192103560486,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Unknown,Unknown,SOUTH AFRICA;TANZANIA;OPEN TO IDEAS;KENYA,7000 - 10000 USD,SOLO,Less than One Week,med,USD,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231555067002773,66740.65625
192107023684,PAID_SOCIAL,PAID_SOCIAL,Mobile,Mexico,Unknown,Unknown,SOUTH AFRICA,4000 - 7000 USD,FAMILY,2 Weeks,low,USD,Unknown,Unknown,Unknown,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0029043075628578,94653.3203125
189958800195,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,United States,Google or other search,FIRST_VISITOR_RESEARCH,Unknown,10000+ USD,FAMILY,10 Days,high,USD,55+,New enquiry,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,2.0,2.0,4.0,9.0,2.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990312248468399,234306.484375
192109275824,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,El Salvador,Unknown,Unknown,TANZANIA,NOTSURE,PARTNER,Less than One Week,notsure,Unknown,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091686695814132,68232.8125
189653173563,ORGANIC_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,FIRST_VISITOR_RESEARCH,KENYA;TANZANIA,7000 - 10000 USD,PARTNER,10 Days,med,USD,18-34,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,3.0,6.0,34.0,5.0,1005.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3157131969928741,100959.3046875
110370356901,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,Greece,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA,NOTSURE,PARTNER,10 Days,notsure,Unknown,18-34,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,2.0,1.0,20.0,11.0,271.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410202778875827,81084.34375
192104108812,PAID_SOCIAL,PAID_SOCIAL,Mobile,Sri Lanka,Unknown,Unknown,KENYA,NOTSURE,PARTNER,10 Days,notsure,Unknown,35-54,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015374002978205,57448.0703125
191622469497,ORGANIC_SEARCH,REFERRALS,Mobile,United Kingdom,Online Ads,PREVIOUS_VISITOR_MULTIPLE,MOZAMBIQUE;SOUTH AFRICA;NAMIBIA,NOTSURE,PARTNER,Less than One Week,notsure,Unknown,18-34,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,4.0,143.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0284561924636364,58710.2109375
191737290027,OTHER_CAMPAIGNS,OTHER_CAMPAIGNS,Unknown,United States,Unknown,Unknown,SOUTH AFRICA,"Under $10,000 per person",Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0309899840503931,140324.625
192103212366,PAID_SOCIAL,PAID_SOCIAL,Mobile,Haiti,Unknown,Unknown,ZIMBABWE;TANZANIA;UGANDA;CONGO;MAURITIUS;MOZAMBIQUE;KENYA;SOUTH AFRICA;BOTSWANA;NAMIBIA;ZAMBIA;MADAGASCAR;MALAWI;RWANDA;OPEN TO IDEAS;SEYCHELLES,4000 - 7000 USD,FAMILY,One Week,low,USD,Unknown,Unknown,Unknown,25.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042523462325334,437706.4375
186504146339,DIRECT_TRAFFIC,REFERRALS,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA,7000 - 10000 USD,FAMILY,2 Weeks,med,USD,55+,New enquiry,Help me compare prices,3.0,0.0,3.0,0.0,2.0,2.0,1.0,31.0,25.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0453322008252143,118910.484375
192107366988,PAID_SOCIAL,PAID_SOCIAL,Mobile,Mexico,Social Media,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,4000 - 7000 USD,FAMILY,10 Days,low,USD,18-34,New enquiry,Help me book my vacation,12.0,1.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115352859720587,321958.53125
192109120591,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,KENYA,NOTSURE,FAMILY,10 Days,notsure,Unknown,35-54,Unknown,Help me book my vacation,5.0,0.0,5.0,0.0,2.0,2.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242300424724817,188622.90625
189039234914,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Canada,Blog,PREVIOUS_VISITOR_ONCE,KENYA;SEYCHELLES,14000+ CAD,PARTNER,10 Days,high,CAD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,3.0,3.0,12.0,4.0,571.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740478262305259,139563.203125
192108112783,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Online Ads,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,7000 - 10000 USD,PARTNER,10 Days,med,USD,35-54,Unknown,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018836434464901,83250.2421875
192050255736,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,FIRST_VISITOR_RESEARCH,SOUTH AFRICA;KENYA;OPEN TO IDEAS,NOTSURE,FAMILY,10 Days,notsure,Unknown,18-34,New enquiry,Help me research,7.0,0.0,7.0,0.0,2.0,2.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0107194036245346,239514.421875
40156126503,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Australia,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,12000+ AUD,FRIENDS,2 Weeks,low,AUD,35-54,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,6.0,3.0,3.0,18.0,5.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0927324444055557,70559.59375
187452381232,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,7000 - 10000 USD,PARTNER,Less than One Week,med,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,3.0,4.0,30.0,7.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214321941137313,84253.921875
192108832098,PAID_SOCIAL,PAID_SOCIAL,Mobile,Canada,Online Ads,FIRST_VISITOR_NO_RESEARCH,BOTSWANA,NOTSURE,FRIENDS,2 Weeks,notsure,Unknown,55+,Unknown,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018441996071487,82431.6015625
179590107026,PAID_SOCIAL,EMAIL_MARKETING,Desktop,United States,Social Media,PREVIOUS_VISITOR_MULTIPLE,KENYA;TANZANIA,4000 - 7000 USD,FAMILY,2 Weeks,low,USD,55+,New enquiry,Help me compare prices,3.0,0.0,3.0,0.0,2.0,2.0,1.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0085066724568605,90457.25
192115230869,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,United States,Unknown,Unknown,TANZANIA,7000 - 10000 USD,PARTNER,2 Weeks,med,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,9.0,9.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317643396556377,89006.3046875
192110296668,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bangladesh,Unknown,Unknown,BOTSWANA,NOTSURE,SOLO,Less than One Week,notsure,Unknown,18-34,Unknown,Unknown,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079765683040022,57598.7578125
192110453786,PAID_SOCIAL,PAID_SOCIAL,Mobile,Haiti,Unknown,Unknown,RWANDA,4000 - 7000 USD,FAMILY,10 Days,low,USD,Unknown,Unknown,Unknown,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030355071648955,75711.1875
